"time","h_wspd_1","h_wspd_2","h_wspd_3","h_wspd_4","h_wspd_5","h_wspd_6","h_wdir_1","h_wdir_2","h_wdir_3","h_wdir_4","h_wdir_5","h_wdir_6","file_date","avg_pressure","avg_temp","avg_humidity","avg_dew_point"
120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.42,24.2,90,22.4
121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.24,24.2,89.8,22.4
122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.1,24.2,89.6,22.4
123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.06,24.3,88.9,22.4
124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.88,24.4,88.4,22.4
125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.81,24.5,88.3,22.4
126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.77,24.5,88.3,22.4
127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.74,24.5,88.5,22.5
128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.78,24.5,88.4,22.5
129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.79,24.5,88.2,22.5
130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.85,24.5,88.2,22.5
131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.76,24.5,88.4,22.5
132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.64,24.5,88.6,22.5
133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.63,24.5,88.1,22.4
134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.56,24.5,88.1,22.4
135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.61,24.6,88.3,22.5
136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.7,24.6,88.2,22.5
137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.66,24.6,88.7,22.6
138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.74,24.5,89.6,22.7
139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.79,24.4,90.2,22.7
140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.8,24.3,91.1,22.7
141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.8,24.2,91.4,22.7
142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.72,24.1,91.8,22.7
143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.84,24,92.4,22.7
144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.84,24,92.4,22.7
1,6.4368454910594,6.74072338537761,7.01995255212265,7.21054688044858,7.2598877327696,6.82161458740356,-115.275314828908,-111.432358827282,-108.15870545246,-105.960068288909,-103.908888883414,-100.888896436934,"2016-07-07",1010.765,23.95,92.65,22.65
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.56,23.7,93.8,22.6
3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.42,23.5,94.4,22.6
4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.53,23.4,95.1,22.6
5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.58,23.4,95.4,22.6
6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.56,23.3,95.7,22.6
7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.62,23.2,96.1,22.6
8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.65,23.5,96.3,22.9
9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.78,23.4,96.4,22.8
10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.84,23.3,96.5,22.8
11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.89,23.3,96.7,22.7
12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.12,23.3,96.8,22.7
13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.28,23.2,96.9,22.7
14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.3,23.2,97.1,22.8
15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.25,23,97.1,22.5
16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.17,23,97.4,22.6
17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.25,22.7,97.2,22.2
18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.39,22.4,97.6,22
19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.39,22.9,97.7,22.6
20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.4,22.8,97.5,22.3
21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.4,22.5,97.7,22.1
22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.42,22.8,97.9,22.4
23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.39,22.8,97.9,22.5
24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.4,22.9,97.9,22.5
25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.46,22.8,97.9,22.5
26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.62,22.7,97.9,22.3
27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.57,22.6,98,22.3
28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.51,22.6,98.1,22.3
29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.46,22.6,98.1,22.3
30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.34,22.6,98.1,22.3
31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.24,22.7,98.2,22.4
32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.04,22.9,98.2,22.6
33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.89,22.8,98.1,22.5
34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.72,22.6,98,22.3
35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.56,22.5,98.1,22.2
36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.49,22.4,98,22
37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.4,22.3,98,22
38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.54,22.2,98.1,21.9
39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.52,22.4,98.1,22.1
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.39,22.4,98,22.1
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.32,22.3,98,22
42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.2,22.3,98.1,22
43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.98,22.4,98.1,22
44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.84,22.3,98,22
45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.77,22.1,98,21.7
46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.75,21.9,98.1,21.6
47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.75,22.1,98.2,21.8
48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.66,22.2,98.2,21.9
49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.62,22.5,98.2,22.2
50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.61,22.2,98,21.9
51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.55,22.2,98,21.9
52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.49,22.3,98,22
53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.49,22.3,97.9,22
54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.35,22.4,97.9,22.1
55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.44,22.5,97.9,22.1
56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.32,22.3,97.8,22
57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.33,22.2,97.8,21.9
58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.38,22.2,97.9,21.8
59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.49,22.2,97.9,21.9
60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.5,22.2,97.9,21.9
61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.52,22.2,97.7,21.9
62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.56,22.3,97.6,21.9
63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.56,22.4,97.4,22
64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.56,22.5,97.3,22.1
65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.74,22.7,97.1,22.2
66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.78,22.8,97,22.3
67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.84,22.9,96.9,22.4
68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.93,22.9,96.7,22.3
69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.97,22.6,96.4,22
70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.08,22.8,96.3,22.1
71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.19,22.8,96.1,22.2
72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.21,22.7,95.9,22
73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.26,22.8,95.9,22.1
74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.38,23,95.8,22.3
75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.53,23.1,95.7,22.3
76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.49,23.1,95.6,22.3
77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.45,23.1,95.7,22.4
78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.54,23.3,95.7,22.5
79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.5,23.4,95.7,22.7
80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.39,23.5,95.8,22.8
81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.34,23.5,95.8,22.8
82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.32,23.6,95.8,22.9
83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.32,23.6,95.9,22.9
84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.32,23.6,95.9,22.9
85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.32,23.6,95.8,22.9
86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.32,23.7,95.7,22.9
87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.32,23.7,95.6,23
88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.27,23.9,95.4,23.1
89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.18,23.9,95.1,23.1
90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.03,24,95,23.1
91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.03,24,94.8,23.1
92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.03,24.1,94.6,23.2
93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.04,24.2,94.2,23.2
94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.03,24.3,93.8,23.2
95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010,24.3,93.7,23.2
96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.95,24.3,93.5,23.2
97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.95,24.3,93.5,23.2
98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.95,24.4,93.3,23.3
99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.89,24.5,93.1,23.3
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.78,24.5,93.1,23.3
101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.73,24.6,92.9,23.3
102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.72,24.7,92.5,23.4
103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.55,24.8,92.1,23.4
104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.41,24.9,91.5,23.4
105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.22,24.9,91.3,23.4
106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.07,24.8,92,23.4
107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.94,24.9,91.9,23.5
108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.78,24.9,91.5,23.5
109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.65,24.8,91.8,23.4
110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.66,24.8,91.9,23.4
111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.51,24.8,92,23.4
112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.25,24.9,91.9,23.5
113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.97,24.9,92.2,23.5
114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.92,24.9,92.2,23.5
115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.94,24.9,92,23.5
116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.88,25,91.7,23.5
117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.98,24.9,91.9,23.5
118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.94,24.9,92.3,23.6
119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.89,24.8,92.9,23.6
120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.97,24.7,93.1,23.6
121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.87,24.9,93.2,23.7
122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.85,24.7,93.7,23.6
123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.83,24.6,93.9,23.6
124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.84,24.5,94.2,23.5
125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.75,24.6,93.8,23.5
126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.78,24.7,93.5,23.6
127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.64,24.7,93.6,23.6
128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.64,24.6,93.8,23.5
129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.69,24.4,93.9,23.4
130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.71,24.5,93.4,23.3
131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.63,24.3,93.6,23.2
132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.75,24.2,93.5,23.1
133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.79,24.1,93.7,23
134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.89,23.9,94,22.9
135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.97,23.7,94.3,22.7
136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008,23.6,94.2,22.6
137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.97,23.5,94.3,22.6
138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.89,23.4,94.1,22.4
139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.93,23.3,94.3,22.4
140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.84,23.4,93.9,22.4
141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.85,23.4,93.4,22.3
142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.86,23.4,92.7,22.1
143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.8,23.4,92.6,22.2
144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.8,23.4,92.6,22.2
1,5.21610300947395,5.47269734142969,5.71274942778327,5.88824190747407,5.94034607247898,5.69728588617786,9.54316262527145,11.9297043014665,14.781647011722,17.476050920883,20.4733119348248,26.1598975696722,"2016-07-08",1007.795,23.7,90.65,22.15
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.83,23.6,90.2,21.9
3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.89,23.6,89.7,21.8
4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.04,23.5,90,21.8
5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.15,23.6,89.7,21.8
6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.12,23.6,89,21.7
7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.32,23.6,88.6,21.7
8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.45,23.7,88.2,21.6
9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.55,23.75,88,21.65
10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.65,23.8,87.8,21.7
11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.67,23.7,88.5,21.7
12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.69,23.6,88.7,21.6
13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.7,23.8,87.8,21.7
14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.84,23.8,87.6,21.6
15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.84,23.5,88.5,21.5
16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.68,23.6,87.8,21.5
17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.62,24.1,85.9,21.6
18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.5,24.6,83.4,21.6
19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.4825,24.7,83.55,21.7
20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.465,24.8,83.7,21.8
21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.47,24.2,85.8,21.7
22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.48,24,86.5,21.6
23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.56,23.8,87.2,21.6
24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.52,23.5,88.7,21.5
25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.57,23.3,89.5,21.5
26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.47,23.3,89.5,21.5
27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.52,23.2,90,21.5
28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.605,23.1,90.375,21.45
29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.69,23,90.75,21.4
30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.8,22.8,91.2,21.3
31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.71,22.8,91.3,21.3
32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.62,22.7,91.5,21.3
33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.62,22.7,91.8,21.3
34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.49,22.8,91.5,21.3
35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.47,22.7,91.8,21.3
36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.44,22.9,91.6,21.5
37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.28,23.2,91.5,21.8
38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.23,23.3,91.9,21.9
39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.2,23.1,92.4,21.9
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.23,23.1,92.7,21.8
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.24,22.8,93.1,21.6
42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.15,22.8,93.3,21.6
43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.04,22.9,93.5,21.8
44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.96,23.1,93.2,22
45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.86,23.4,92.7,22.2
46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.87,23.6,92.2,22.3
47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.81,23.8,92.2,22.5
48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.7,24.1,91.5,22.6
49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.7325,23.75,91.725,22.3
50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.765,23.4,91.95,22
51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.78,22.9,92.6,21.7
52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.83,22.7,93.6,21.6
53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.86,22.5,93.6,21.4
54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008,22.4,94,21.4
55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.01,22.6,94.1,21.6
56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008,22.7,93.9,21.7
57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.02,22.5,93.8,21.5
58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.08,22.3,94.1,21.3
59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.14,22.2,94.4,21.3
60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.15,22.3,94.6,21.4
61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.24,22.5,94.4,21.6
62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.39,22.3,94.3,21.4
63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.55,22.1,94.6,21.1
64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.62,22.3,94.5,21.3
65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.62,22.7,93.3,21.6
66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.62,23.1,92.7,21.9
67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.65,23.5,91.2,22
68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.69,23.6,90.6,21.9
69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008.78,23.5,90.6,21.8
